TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADSECT_ID,ROADLENGTH,DIRNAME,JAM_SPEED
3,宝荷路,6,龙岗区,爱南路,4012,嶂背路,401203,1419,西-东,20
3,宝荷路,6,龙岗区,嶂背路,4012,沙荷路,401204,1024,西-东,20
3,宝荷路,6,龙岗区,沙荷路,4012,碧新路,401205,1159,西-东,20
3,宝荷路,6,龙岗区,碧新路,4012,宝龙一路,401206,963,西-东,20
3,黄阁路,6,龙岗区,龙翔大道,4023,如意路,402302,1192,南-北,20
3,黄阁路,6,龙岗区,如意路,4023,清辉路,402303,552,南-北,20
3,黄阁路,6,龙岗区,清辉路,4023,清林路,402304,1061,南-北,20
3,黄阁路,6,龙岗区,清林路,4023,龙平西路,402305,896,南-北,20
3,黄阁路,6,龙岗区,龙平西路,4023,盐龙大道,402306,437,南-北,20
3,黄阁路,6,龙岗区,盐龙大道,4024,龙平西路,402401,427,北-南,20
3,黄阁路,6,龙岗区,龙平西路,4024,清林路,402402,893,北-南,20
3,黄阁路,6,龙岗区,清林路,4024,清辉路,402403,1061,北-南,20
3,黄阁路,6,龙岗区,清辉路,4024,如意路,402404,552,北-南,20
3,黄阁路,6,龙岗区,如意路,4024,龙翔大道,402405,1222,北-南,20
3,惠盐北路,6,龙岗区,沙荷路,4033,大康路,403301,1554,南-北,20
3,惠盐北路,6,龙岗区,大康路,4033,龙岗大道,403302,986,南-北,20
3,惠盐北路,6,龙岗区,龙岗大道,4034,大康路,403401,976,北-南,20
3,惠盐北路,6,龙岗区,大康路,4034,沙荷路,403402,1554,北-南,20
3,惠盐中路,6,龙岗区,惠盐南路,4043,惠盐北路,404301,1200,南-北,20
3,惠盐中路,6,龙岗区,惠盐北路,4044,惠盐南路,404401,1205,北-南,20
3,布沙路,6,龙岗区,丹平快速路,4061,樟富北路,406101,923,东-西,20
3,布沙路,6,龙岗区,樟富北路,4061,中翠路,406102,1609,东-西,20
3,布沙路,6,龙岗区,中翠路,4061,布龙路,406103,700,东-西,20
3,布沙路,6,龙岗区,布龙路,4062,中翠路,406201,586,西-东,20
3,布沙路,6,龙岗区,中翠路,4062,樟富北路,406202,1647,西-东,20
3,布沙路,6,龙岗区,樟富北路,4062,丹平快速路,406203,924,西-东,20
3,布澜路,6,龙岗区,龙岗大道,4073,东西干道,407301,528,南-北,20
3,布澜路,6,龙岗区,东西干道,4073,盛宝路,407302,622,南-北,20
3,布澜路,6,龙岗区,盛宝路,4073,水官高速,407303,1441,南-北,20
3,布澜路,6,龙岗区,水官高速,4073,平吉大道,407304,1201,南-北,20
3,布澜路,6,龙岗区,平吉大道,4073,甘李路,407305,1126,南-北,20
3,布澜路,6,龙岗区,甘李路,4074,平吉大道,407401,1064,北-南,20
3,布澜路,6,龙岗区,平吉大道,4074,水官高速,407402,1196,北-南,20
3,布澜路,6,龙岗区,水官高速,4074,盛宝路,407403,1449,北-南,20
3,布澜路,6,龙岗区,盛宝路,4074,东西干道,407404,638,北-南,20
3,布澜路,6,龙岗区,东西干道,4074,龙岗大道,407405,521,北-南,20
3,东西干道,6,龙岗区,布澜路,4081,布龙路,408101,2109,东-西,20
3,东西干道,6,龙岗区,布龙路,4082,布澜路,408201,2127,西-东,20
3,凤凰大道,6,龙岗区,东门路,4093,守珍街,409301,2112,南-北,20
3,凤凰大道,6,龙岗区,守珍街,4093,平龙路,409302,738,南-北,20
3,凤凰大道,6,龙岗区,平龙路,4094,守珍街,409401,736,北-南,20
3,凤凰大道,6,龙岗区,守珍街,4094,东门路,409402,2116,北-南,20
3,平湖大街,6,龙岗区,丹平公路,4103,湖田路,410301,504,南-北,20
3,平湖大街,6,龙岗区,湖田路,4103,东门路,410302,835,南-北,20
3,平湖大街,6,龙岗区,东门路,4103,富安大道,410303,1018,南-北,20
3,平湖大街,6,龙岗区,富安大道,4103,益民路,410304,1437,南-北,20
3,平湖大街,6,龙岗区,益民路,4104,富安大道,410401,1440,北-南,20
3,平湖大街,6,龙岗区,富安大道,4104,东门路,410402,1015,北-南,20
3,平湖大街,6,龙岗区,东门路,4104,湖田路,410403,826,北-南,20
3,平湖大街,6,龙岗区,湖田路,4104,丹平公路,410404,655,北-南,20
3,富安大道,6,龙岗区,平湖大街,4111,平安大道,411101,786,东-西,20
3,富安大道,6,龙岗区,平安大道,4111,国际大道,411102,478,东-西,20
3,富安大道,6,龙岗区,国际大道,4111,平新北路,411103,847,东-西,20
3,富安大道,6,龙岗区,平新北路,4111,工业大道,411104,1625,东-西,20
3,富安大道,6,龙岗区,工业大道,4111,嘉湖路,411105,806,东-西,20
3,富安大道,6,龙岗区,嘉湖路,4112,工业大道,411201,1097,西-东,20
3,富安大道,6,龙岗区,工业大道,4112,平新北路,411202,1455,西-东,20
3,富安大道,6,龙岗区,平新北路,4112,国际大道,411203,840,西-东,20
3,富安大道,6,龙岗区,国际大道,4112,平安大道,411204,498,西-东,20
3,富安大道,6,龙岗区,平安大道,4112,平湖大街,411205,796,西-东,20
3,平新北路,6,龙岗区,平新南路,4123,国际大道,412301,707,南-北,20
3,平新北路,6,龙岗区,国际大道,4123,富安大道,412302,529,南-北,20
3,平新北路,6,龙岗区,富安大道,4123,平新路,412303,986,南-北,20
3,平新北路,6,龙岗区,平新路,4124,富安大道,412401,986,北-南,20
3,平新北路,6,龙岗区,富安大道,4124,国际大道,412402,529,北-南,20
3,平新北路,6,龙岗区,国际大道,4124,平新南路,412403,707,北-南,20
3,贝尔路,6,龙岗区,吉华路,4131,坂雪岗大道,413101,733,东-西,20
3,贝尔路,6,龙岗区,坂雪岗大道,4131,冲之大道,413102,422,东-西,20
3,贝尔路,6,龙岗区,冲之大道,4131,五和大道,413103,307,东-西,20
3,贝尔路,6,龙岗区,五和大道,4132,冲之大道,413201,302,西-东,20
3,贝尔路,6,龙岗区,冲之大道,4132,坂雪岗大道,413202,424,西-东,20
3,贝尔路,6,龙岗区,坂雪岗大道,4132,吉华路,413203,739,西-东,20
3,坂雪岗大道,6,龙岗区,南坪快速路,4143,雅园路,414301,821,南-北,20
3,坂雪岗大道,6,龙岗区,雅园路,4143,布龙路,414302,880,南-北,20
3,坂雪岗大道,6,龙岗区,布龙路,4143,吉华路,414303,1026,南-北,20
3,坂雪岗大道,6,龙岗区,吉华路,4143,贝尔路,414304,626,南-北,20
3,坂雪岗大道,6,龙岗区,贝尔路,4143,隆平路,414305,509,南-北,20
3,坂雪岗大道,6,龙岗区,隆平路,4143,稼先路,414306,457,南-北,20
3,坂雪岗大道,6,龙岗区,稼先路,4143,雪岗北路,414307,1385,南-北,20
3,坂雪岗大道,6,龙岗区,雪岗北路,4144,稼先路,414401,1384,北-南,20
3,坂雪岗大道,6,龙岗区,稼先路,4144,隆平路,414402,466,北-南,20
3,坂雪岗大道,6,龙岗区,隆平路,4144,贝尔路,414403,518,北-南,20
3,坂雪岗大道,6,龙岗区,贝尔路,4144,吉华路,414404,623,北-南,20
3,坂雪岗大道,6,龙岗区,吉华路,4144,布龙路,414405,1018,北-南,20
3,坂雪岗大道,6,龙岗区,布龙路,4144,雅园路,414406,1181,北-南,20
3,坂雪岗大道,6,龙岗区,雅园路,4144,南坪快速路,414407,526,北-南,20
3,吉华路,6,龙岗区,布吉路,4151,金鹏路,415101,661,东-西,20
3,吉华路,6,龙岗区,金鹏路,4151,中兴路,415102,437,东-西,20
3,吉华路,6,龙岗区,中兴路,4151,西环路,415103,287,东-西,20
3,吉华路,6,龙岗区,西环路,4151,下水径一街,415104,833,东-西,20
3,吉华路,6,龙岗区,下水径一街,4151,布龙路,415105,1082,东-西,20
3,吉华路,6,龙岗区,布龙路,4151,秀峰路,415106,722,东-西,20
3,吉华路,6,龙岗区,秀峰路,4151,雪岗南路,415107,2178,东-西,20
3,吉华路,6,龙岗区,雪岗南路,4151,贝尔路,415108,914,东-西,20
3,吉华路,6,龙岗区,贝尔路,4151,坂雪岗大道,415109,882,东-西,20
3,吉华路,6,龙岗区,坂雪岗大道,4151,五和大道,415110,825,东-西,20
3,吉华路,6,龙岗区,五和大道,4151,东环二路,415111,1037,东-西,20
3,吉华路,6,龙岗区,东环二路,4152,五和大道,415201,1050,西-东,20
3,吉华路,6,龙岗区,五和大道,4152,坂雪岗大道,415202,827,西-东,20
3,吉华路,6,龙岗区,坂雪岗大道,4152,贝尔路,415203,898,西-东,20
3,吉华路,6,龙岗区,贝尔路,4152,雪岗南路,415204,921,西-东,20
3,吉华路,6,龙岗区,雪岗南路,4152,秀峰路,415205,2384,西-东,20
3,吉华路,6,龙岗区,秀峰路,4152,布龙路,415206,336,西-东,20
3,吉华路,6,龙岗区,布龙路,4152,下水径一街,415207,1174,西-东,20
3,吉华路,6,龙岗区,下水径一街,4152,西环路,415208,755,西-东,20
3,吉华路,6,龙岗区,西环路,4152,中兴路,415209,278,西-东,20
3,吉华路,6,龙岗区,中兴路,4152,金鹏路,415210,461,西-东,20
3,吉华路,6,龙岗区,金鹏路,4152,布吉路,415211,644,西-东,20
3,丹平公路,6,龙岗区,丹平快速路,4163,机荷高速公路,416301,749,南-北,20
3,丹平公路,6,龙岗区,机荷高速公路,4163,平湖大街,416302,1424,南-北,20
3,丹平公路,6,龙岗区,平湖大街,4164,机荷高速公路,416401,1428,北-南,20
3,丹平公路,6,龙岗区,机荷高速公路,4164,丹平快速路,416402,596,北-南,20
3,布龙路,6,龙岗区,龙岗大道,4173,东西干道,417301,403,南-北,20
3,布龙路,6,龙岗区,东西干道,4173,景芬路,417302,933,南-北,20
3,布龙路,6,龙岗区,景芬路,4173,科技园路,417303,387,南-北,20
3,布龙路,6,龙岗区,科技园路,4173,吉华路,417304,2159,南-北,20
3,布龙路,6,龙岗区,吉华路,4173,清平高速公路,417305,1220,南-北,20
3,布龙路,6,龙岗区,清平高速公路,4173,坂雪岗大道,417306,2270,南-北,20
3,布龙路,6,龙岗区,坂雪岗大道,4173,五和大道,417307,1199,南-北,20
3,布龙路,6,龙岗区,五和大道,4173,梅观高速公路,417308,1149,南-北,20
3,布龙路,9,龙华区,梅观高速公路,4173,油松路,417309,413,南-北,20
3,布龙路,9,龙华区,油松路,4173,民治大道,417310,740,南-北,20
3,布龙路,9,龙华区,民治大道,4173,梅龙路,417311,150,南-北,20
3,布龙路,9,龙华区,梅龙路,4173,人民路(龙华),417312,1424,南-北,20
3,布龙路,9,龙华区,人民路(龙华),4173,简上路,417313,629,南-北,20
3,布龙路,9,龙华区,简上路,4173,和平路(龙华),417314,855,南-北,20
3,布龙路,9,龙华区,和平路(龙华),4173,龙华路,417315,915,南-北,20
3,布龙路,9,龙华区,龙华路,4173,布龙公路,417316,995,南-北,20
3,布龙路,9,龙华区,布龙公路,4174,龙华路,417401,986,北-南,20
3,布龙路,9,龙华区,龙华路,4174,和平路(龙华),417402,933,北-南,20
3,布龙路,9,龙华区,和平路(龙华),4174,简上路,417403,936,北-南,20
3,布龙路,9,龙华区,简上路,4174,人民路(龙华),417404,541,北-南,20
3,布龙路,9,龙华区,人民路(龙华),4174,梅龙路,417405,1412,北-南,20
3,布龙路,9,龙华区,梅龙路,4174,民治大道,417406,163,北-南,20
3,布龙路,9,龙华区,民治大道,4174,油松路,417407,735,北-南,20
3,布龙路,9,龙华区,油松路,4174,梅观高速公路,417408,571,北-南,20
3,布龙路,6,龙岗区,梅观高速公路,4174,五和大道,417409,1208,北-南,20
3,布龙路,6,龙岗区,五和大道,4174,坂雪岗大道,417410,991,北-南,20
3,布龙路,6,龙岗区,坂雪岗大道,4174,清平高速公路,417411,2318,北-南,20
3,布龙路,6,龙岗区,清平高速公路,4174,吉华路,417412,1227,北-南,20
3,布龙路,6,龙岗区,吉华路,4174,科技园路,417413,2116,北-南,20
3,布龙路,6,龙岗区,科技园路,4174,景芬路,417414,497,北-南,20
3,布龙路,6,龙岗区,景芬路,4174,东西干道,417415,917,北-南,20
3,布龙路,6,龙岗区,东西干道,4174,龙岗大道,417416,417,北-南,20
3,龙翔大道,6,龙岗区,龙城大道,4181,德政路,418101,1166,东-西,20
3,龙翔大道,6,龙岗区,德政路,4181,吉祥路,418102,645,东-西,20
3,龙翔大道,6,龙岗区,吉祥路,4181,怡翠路,418103,895,东-西,20
3,龙翔大道,6,龙岗区,怡翠路,4181,如意路,418104,861,东-西,20
3,龙翔大道,6,龙岗区,如意路,4181,黄阁路,418105,934,东-西,20
3,龙翔大道,6,龙岗区,黄阁路,4181,龙飞大道,418106,590,东-西,20
3,龙翔大道,6,龙岗区,龙飞大道,4181,盐龙大道,418107,1708,东-西,20
3,龙翔大道,6,龙岗区,盐龙大道,4182,龙飞大道,418201,1686,西-东,20
3,龙翔大道,6,龙岗区,龙飞大道,4182,黄阁路,418202,578,西-东,20
3,龙翔大道,6,龙岗区,黄阁路,4182,如意路,418203,942,西-东,20
3,龙翔大道,6,龙岗区,如意路,4182,怡翠路,418204,863,西-东,20
3,龙翔大道,6,龙岗区,怡翠路,4182,吉祥路,418205,894,西-东,20
3,龙翔大道,6,龙岗区,吉祥路,4182,德政路,418206,649,西-东,20
3,龙翔大道,6,龙岗区,德政路,4182,龙城大道,418207,1166,西-东,20
4,爱新路,6,龙岗区,宝荷路,4191,龙岗大道,419101,723,东-西,15
4,爱新路,6,龙岗区,龙岗大道,4192,宝荷路,419201,721,西-东,15
4,爱心路,6,龙岗区,清林路,4203,白灰围一路,420301,332,南-北,15
4,爱心路,6,龙岗区,白灰围一路,4203,龙平西路,420302,722,南-北,15
4,爱心路,6,龙岗区,龙平西路,4203,回龙路,420303,517,南-北,15
4,爱心路,6,龙岗区,回龙路,4204,龙平西路,420401,510,北-南,15
4,爱心路,6,龙岗区,龙平西路,4204,白灰围一路,420402,733,北-南,15
4,爱心路,6,龙岗区,白灰围一路,4204,清林路,420403,333,北-南,15
4,白灰围一路,6,龙岗区,龙福路,4211,愉龙路,421101,901,东-西,15
4,白灰围一路,6,龙岗区,愉龙路,4211,黄阁路,421102,787,东-西,15
4,白灰围一路,6,龙岗区,黄阁路,4212,愉龙路,421201,787,西-东,15
4,白灰围一路,6,龙岗区,愉龙路,4212,龙福路,421202,902,西-东,15
4,百鸽路,6,龙岗区,禾坑路,4223,龙岗大道,422301,943,南-北,15
4,百鸽路,6,龙岗区,龙岗大道,4224,禾坑路,422401,936,北-南,15
4,保康路,6,龙岗区,惠盐北路,4233,龙岗大道,423301,626,南-北,15
4,保康路,6,龙岗区,龙岗大道,4234,惠盐北路,423401,626,北-南,15
4,宝龙七路,6,龙岗区,清风大道,4243,南同大道,424301,1060,南-北,15
4,宝龙七路,6,龙岗区,南同大道,4244,清风大道,424401,1056,北-南,15
4,宝龙三路,6,龙岗区,清风大道,4253,高科大道,425301,660,南-北,15
4,宝龙三路,6,龙岗区,高科大道,4254,清风大道,425401,660,北-南,15
4,宝龙五路,6,龙岗区,清风大道,4263,宝龙大道,426301,294,南-北,15
4,宝龙五路,6,龙岗区,宝龙大道,4264,清风大道,426401,294,北-南,15
4,宝龙一路,6,龙岗区,诚信路,4273,高科大道,427301,963,南-北,15
4,宝龙一路,6,龙岗区,高科大道,4274,诚信路,427401,957,北-南,15
4,布李路,6,龙岗区,长盛路,4283,布龙路,428301,1075,南-北,15
4,布李路,6,龙岗区,布龙路,4283,布澜路,428302,2213,南-北,15
4,布李路,6,龙岗区,布澜路,4284,布龙路,428401,2213,北-南,15
4,布李路,6,龙岗区,布龙路,4284,长盛路,428402,1075,北-南,15
4,长盛路,6,龙岗区,中兴路(布吉),4293,布李路,429301,370,南-北,15
4,长盛路,6,龙岗区,布李路,4294,中兴路(布吉),429401,378,北-南,15
4,长兴北路,6,龙岗区,龙平西路,4303,回龙路,430301,488,南-北,15
4,长兴北路,6,龙岗区,回龙路,4303,盐龙大道,430302,465,南-北,15
4,长兴北路,6,龙岗区,盐龙大道,4304,回龙路,430401,455,北-南,15
4,长兴北路,6,龙岗区,回龙路,4304,龙平西路,430402,497,北-南,15
4,长兴南路,6,龙岗区,龙福路,4313,龙平西路,431301,412,南-北,15
4,长兴南路,6,龙岗区,龙平西路,4314,龙福路,431401,412,北-南,15
4,诚信路,6,龙岗区,宝坪路,4321,翠宝路,432101,1051,东-西,15
4,诚信路,6,龙岗区,翠宝路,4322,宝坪路,432201,1051,西-东,15
4,冲之大道,6,龙岗区,贝尔路,4333,隆平路,433301,538,南-北,15
4,冲之大道,6,龙岗区,隆平路,4333,稼先路,433302,556,南-北,15
4,冲之大道,6,龙岗区,稼先路,4333,张衡路,433303,781,南-北,15
4,冲之大道,6,龙岗区,张衡路,4333,雪岗北路,433304,363,南-北,15
4,冲之大道,6,龙岗区,雪岗北路,4334,张衡路,433401,369,北-南,15
4,冲之大道,6,龙岗区,张衡路,4334,稼先路,433402,788,北-南,15
4,冲之大道,6,龙岗区,稼先路,4334,隆平路,433403,555,北-南,15
4,冲之大道,6,龙岗区,隆平路,4334,贝尔路,433404,530,北-南,15
4,大康路,6,龙岗区,小康路,4351,惠盐北路,435101,1164,东-西,15
4,大康路,6,龙岗区,惠盐北路,4352,小康路,435201,1164,西-东,15
4,大运路,6,龙岗区,黄阁路,4361,青春路,436101,391,东-西,15
4,大运路,6,龙岗区,青春路,4362,黄阁路,436201,399,西-东,15
4,德政路,6,龙岗区,龙翔大道,4373,清林路,437301,579,南-北,15
4,德政路,6,龙岗区,清林路,4373,建设路(龙岗),437302,708,南-北,15
4,德政路,6,龙岗区,建设路(龙岗),4374,清林路,437401,719,北-南,15
4,德政路,6,龙岗区,清林路,4374,龙翔大道,437402,583,北-南,15
4,发展路,6,龙岗区,龙岗大道,4393,兴华路(坪地),439301,352,南-北,15
4,发展路,6,龙岗区,兴华路(坪地),4394,龙岗大道,439401,352,北-南,15
4,富康路,6,龙岗区,沙荷路,4433,松柏路,443301,1366,南-北,15
4,富康路,6,龙岗区,松柏路,4434,沙荷路,443401,1366,北-南,15
4,富民路,6,龙岗区,富坪中路,4441,同心中路,444101,885,东-西,15
4,富民路,6,龙岗区,同心中路,4441,教育南路,444102,725,东-西,15
4,富民路,6,龙岗区,教育南路,4442,同心中路,444201,732,西-东,15
4,富民路,6,龙岗区,同心中路,4442,富坪中路,444202,882,西-东,15
4,甘李路,6,龙岗区,秀峰路,4453,布澜路,445301,2142,南-北,15
4,甘李路,6,龙岗区,布澜路,4454,秀峰路,445401,2142,北-南,15
4,高科大道,6,龙岗区,宝龙七路,4461,宝龙五路,446101,804,东-西,15
4,高科大道,6,龙岗区,宝龙五路,4461,宝龙三路,446102,774,东-西,15
4,高科大道,6,龙岗区,宝龙三路,4461,宝龙一路,446103,756,东-西,15
4,高科大道,6,龙岗区,宝龙一路,4462,宝龙三路,446201,756,西-东,15
4,高科大道,6,龙岗区,宝龙三路,4462,宝龙五路,446202,774,西-东,15
4,高科大道,6,龙岗区,宝龙五路,4462,宝龙七路,446203,804,西-东,15
4,工业大道,6,龙岗区,富安大道,4473,平龙路,447301,1362,南-北,15
4,工业大道,6,龙岗区,平龙路,4474,富安大道,447401,1364,北-南,15
4,禾坑路,6,龙岗区,金稻田路,4503,百鸽路,450301,478,南-北,15
4,禾坑路,6,龙岗区,百鸽路,4504,金稻田路,450401,478,北-南,15
4,鸿基路,6,龙岗区,深汕路,4523,同富路(龙岗),452301,671,南-北,15
4,鸿基路,6,龙岗区,同富路(龙岗),4524,深汕路,452401,670,北-南,15
4,红花街,6,龙岗区,惠盐北路,4531,富康路,453101,354,东-西,15
4,红花街,6,龙岗区,富康路,4532,惠盐北路,453201,354,西-东,15
4,湖田路,6,龙岗区,平湖大街,4551,平安大道,455101,1120,东-西,15
4,湖田路,6,龙岗区,平安大道,4552,平湖大街,455201,1122,西-东,15
4,回龙路,6,龙岗区,龙城大道,4561,长兴北路,456101,878,东-西,15
4,回龙路,6,龙岗区,长兴北路,4561,吉祥路(龙岗),456102,576,东-西,15
4,回龙路,6,龙岗区,吉祥路(龙岗),4561,盐龙大道,456103,1107,东-西,15
